DEPTH,,CALI,RHOB,TNPH,SP,SGR,LLD,LLS,MSFLC,DTLN,DRHO,PERMCORE  .,PHICORE ,GDCORE
FT,,IN,G/C3,DEC,MV,GAPI,OHMM,OHMM,OHMM,US/F,G/C3,MD,FRAC,KGDM
7898.5,7838.5,8.15,2.244,0.159,-17.88,15.40,29.89,12.41,3.11,82.10,-0.009,1733,0.226,2.65
7899.0,7839.0,8.14,2.242,0.153,-18.23,15.01,38.21,15.91,4.02,81.35,-0.010,-999,-999,-999
7899.5,7839.5,8.14,2.255,0.159,-18.52,15.43,39.80,17.68,4.57,80.15,-0.007,-999,-999,-999
7900.0,7840.0,8.14,2.293,0.166,-19.15,16.68,34.40,16.50,4.63,80.35,-0.002,-999,-999,-999
7900.5,7840.5,8.14,2.322,0.174,-19.50,18.21,26.43,13.49,4.19,81.11,0.000,636.8,0.239,2.65
7901.0,7841.0,8.15,2.294,0.190,-19.59,20.01,20.51,10.60,3.31,83.00,-0.004,-999,-999,-999
7901.5,7841.5,8.15,2.257,0.202,-19.84,21.33,17.92,8.93,2.48,83.75,0.002,1277,0.268,2.64
7902.0,7842.0,8.15,2.265,0.199,-20.01,24.14,17.48,8.38,1.97,84.50,0.010,-999,-999,-999
7902.5,7842.5,8.15,2.241,0.190,-20.30,24.70,18.37,8.51,1.85,84.30,0.001,735.6,0.232,2.64
7903.0,7843.0,8.15,2.238,0.183,-20.31,23.53,20.62,9.28,1.89,83.80,0.000,-999,-999,-999
7903.5,7843.5,8.14,2.248,0.174,-20.49,22.70,22.92,10.44,1.95,83.40,0.000,635.2,0.269,2.7
7904.0,7844.0,8.15,2.287,0.168,-20.66,21.31,23.58,11.27,2.00,82.80,-0.001,-999,-999,-999
7904.5,7844.5,8.15,2.291,0.170,-20.75,21.51,23.83,11.59,2.09,82.70,-0.004,238.8,0.234,2.69
7905.0,7845.0,8.14,2.295,0.172,-20.82,23.42,23.59,11.59,2.19,83.21,-0.003,238.7,0.241,2.72
7905.5,7845.5,8.15,2.252,0.176,-20.95,22.45,21.28,10.87,2.31,84.51,-0.001,-999,-999,-999
7906.0,7846.0,8.15,2.265,0.182,-20.95,19.83,19.23,9.85,2.21,86.00,0.007,515.5,0.27,2.7
7906.5,7846.5,8.17,2.270,0.188,-21.27,19.97,17.74,9.11,2.05,86.50,0.003,-999,-999,-999
7907.0,7847.0,8.17,2.252,0.189,-21.35,21.09,15.96,8.47,1.90,86.60,-0.003,-999,0.261,2.7
7907.5,7847.5,8.17,2.249,0.182,-21.55,21.76,14.82,7.97,1.81,87.35,-0.005,-999,-999,-999
7908.0,7848.0,8.18,2.254,0.176,-21.87,24.27,14.53,7.93,1.88,88.10,-0.001,89.71,0.243,2.71
7908.5,7848.5,8.19,2.249,0.172,-22.02,25.19,15.13,8.38,2.03,89.10,0.002,-999,-999,-999
7909.0,7849.0,8.19,2.208,0.178,-22.03,25.92,15.09,8.82,2.58,88.25,-0.003,-999,-999,-999
7909.5,7849.5,8.19,2.195,0.197,-22.04,28.45,13.31,8.51,3.49,87.06,-0.003,2429,0.304,2.69
7910.0,7850.0,8.18,2.306,0.222,-22.18,41.24,11.43,7.67,4.08,86.39,0.016,2003,0.273,2.69
7910.5,7850.5,8.17,2.379,0.217,-21.85,61.23,10.01,6.88,4.04,83.90,0.026,0.8,0.23,2.73
7911.0,7851.0,8.18,2.315,0.197,-21.69,61.20,8.80,6.30,3.49,83.21,0.006,-999,-999,-999
7911.5,7851.5,8.17,2.265,0.184,-21.07,45.50,8.53,6.03,2.75,83.80,-0.001,167.6,0.232,2.71
7912.0,7852.0,8.15,2.240,0.183,-20.38,34.77,8.80,6.01,2.42,82.50,-0.002,-999,-999,-999
7912.5,7852.5,8.15,2.294,0.189,-20.57,31.34,9.07,6.07,2.27,82.25,0.007,127.7,0.227,2.64
7913.0,7853.0,8.15,2.350,0.189,-19.33,32.12,9.63,6.22,2.21,83.15,0.011,-999,-999,-999
7913.5,7853.5,8.15,2.298,0.190,-19.11,34.38,10.17,6.42,2.37,83.65,-0.002,-999,-999,-999
7914.0,7854.0,8.15,2.266,0.188,-19.12,33.71,10.28,6.48,2.53,83.60,-0.014,-999,-999,-999
7914.5,7854.5,8.14,2.249,0.182,-18.65,28.28,10.03,6.37,2.55,83.05,-0.014,327.6,0.23,2.64
7915.0,7855.0,8.15,2.274,0.177,-18.35,23.37,9.64,6.18,2.48,82.81,-0.010,-999,-999,-999
7915.5,7855.5,8.15,2.295,0.178,-18.62,26.17,9.04,5.91,2.43,83.75,-0.010,172.2,0.23,2.65
7916.0,7856.0,8.15,2.306,0.181,-18.76,30.63,8.35,5.54,2.44,84.45,-0.005,-999,-999,-999
7916.5,7856.5,8.18,2.269,0.189,-18.90,34.57,8.00,5.29,2.42,84.15,-0.013,-999,-999,-999
7917.0,7857.0,8.19,2.296,0.199,-19.38,40.04,7.75,5.19,2.39,83.55,-0.006,93.88,0.235,2.65
7917.5,7857.5,8.18,2.369,0.210,-19.78,52.84,7.46,5.09,2.48,83.05,0.003,25.35,0.197,2.65
7918.0,7858.0,8.19,2.394,0.218,-20.13,65.30,7.20,4.97,2.63,82.85,0.003,-999,-999,-999
7918.5,7858.5,8.19,2.318,0.217,-20.46,66.65,6.71,4.80,2.74,83.90,0.002,-999,-999,-999
7919.0,7859.0,8.19,2.277,0.210,-20.69,52.30,5.99,4.49,2.62,84.25,0.003,-999,-999,-999
7919.5,7859.5,8.20,2.275,0.205,-21.27,39.90,5.51,4.17,2.35,83.60,0.002,137.4,0.235,2.65
7920.0,7860.0,8.18,2.268,0.204,-21.91,39.10,5.36,4.01,2.17,82.81,-0.006,-999,-999,-999
7920.5,7860.5,8.18,2.286,0.202,-22.83,41.81,5.36,3.98,2.22,83.65,-0.009,-999,-999,-999
7921.0,7861.0,8.19,2.321,0.214,-23.29,50.30,5.41,4.03,2.41,84.79,0.003,14.28,0.199,2.65
7921.5,7861.5,8.23,2.322,0.237,-24.15,55.53,5.36,4.09,2.63,83.76,0.012,-999,-999,-999
7922.0,7862.0,8.25,2.367,0.263,-24.88,58.05,5.00,4.00,2.72,84.50,0.049,65.61,0.221,2.65
7922.5,7862.5,8.38,2.445,0.291,-26.21,75.29,4.58,3.77,2.58,84.65,0.086,0.92,0.192,2.67
7923.0,7863.0,8.54,2.447,0.312,-27.18,90.89,4.27,3.57,2.25,84.26,0.054,-999,-999,-999
7923.5,7863.5,8.61,2.502,0.328,-27.94,99.89,4.04,3.43,2.16,85.10,0.011,-999,-999,-999
7924.0,7864.0,8.61,2.524,0.329,-29.32,105.62,3.91,3.35,2.30,86.10,0.009,550,0.163,2.68
7924.5,7864.5,8.61,2.489,0.305,-30.61,105.71,3.86,3.34,2.64,85.70,0.009,-999,-999,-999
7925.0,7865.0,8.61,2.472,0.289,-30.36,102.64,3.70,3.30,2.81,86.35,0.027,46.63,0.157,2.68
7925.5,7865.5,8.61,2.457,0.297,-30.94,99.67,3.55,3.22,2.59,87.15,0.033,-999,-999,-999
7926.0,7866.0,8.61,2.451,0.306,-31.75,96.86,3.50,3.17,2.38,86.00,0.008,25.91,0.179,2.69
7926.5,7866.5,8.61,2.483,0.304,-31.60,93.69,3.51,3.18,2.36,85.65,-0.003,-999,-999,-999
7927.0,7867.0,8.61,2.504,0.305,-31.94,99.64,3.64,3.28,2.52,84.75,0.001,1.35,0.159,2.68
7927.5,7867.5,8.61,2.502,0.314,-31.85,105.31,3.81,3.43,2.79,84.20,0.000,-999,-999,-999
7928.0,7868.0,8.37,2.542,0.363,-23.34,122.03,2.80,3.15,2.66,84.10,0.042,-999,-999,-999
7928.5,7868.5,8.36,2.491,0.290,-22.82,117.08,2.81,3.03,2.42,82.75,0.054,-999,-999,-999
7929.0,7869.0,8.31,2.421,0.228,-22.03,101.40,2.83,3.05,2.16,81.80,0.046,-999,-999,-999
7929.5,7869.5,8.23,2.368,0.194,-21.33,85.27,2.81,3.07,2.03,81.10,0.028,-999,0.099,2.69
7930.0,7870.0,8.13,2.372,0.192,-20.81,69.65,2.93,3.09,2.06,79.85,0.027,33.85,0.228,2.67
7930.5,7870.5,8.14,2.398,0.207,-20.27,61.70,2.98,3.17,2.17,79.85,0.042,-999,-999,-999
7931.0,7871.0,8.15,2.396,0.216,-20.10,62.08,2.88,3.17,2.18,79.70,0.043,-999,-999,-999
7931.5,7871.5,8.17,2.372,0.208,-19.93,60.34,2.76,3.04,2.08,79.60,0.028,-999,-999,-999
7932.0,7872.0,8.18,2.363,0.190,-19.61,54.87,2.60,2.89,1.94,79.60,0.010,2.24,0.214,2.66
7932.5,7872.5,8.17,2.356,0.179,-19.33,44.60,2.52,2.73,1.80,79.40,0.007,-999,-999,-999
7933.0,7873.0,8.14,2.332,0.187,-19.35,43.41,2.60,2.67,1.77,80.55,0.004,70.05,0.205,2.65
7933.5,7873.5,8.15,2.358,0.197,-19.40,39.92,2.82,2.77,1.93,80.20,0.007,-999,-999,-999
7934.0,7874.0,8.15,2.399,0.202,-20.04,46.25,3.12,3.00,2.27,79.95,0.013,-999,-999,-999
7934.5,7874.5,8.16,2.430,0.213,-20.48,61.16,3.48,3.30,2.64,80.70,0.027,65.58,0.21,2.68
7935.0,7875.0,8.17,2.446,0.225,-20.68,71.11,3.61,3.57,2.85,80.10,0.048,-999,0.182,2.68
7935.5,7875.5,8.20,2.467,0.225,-20.86,77.94,3.50,3.63,2.82,79.60,0.050,-999,-999,-999
7936.0,7876.0,8.25,2.456,0.223,-20.77,92.43,3.35,3.52,2.62,80.10,0.034,0.53,0.147,2.68
7936.5,7876.5,8.21,2.435,0.216,-20.48,93.91,3.07,3.34,2.41,79.50,0.027,-999,-999,-999
7937.0,7877.0,8.19,2.378,0.192,-19.79,89.03,2.63,3.02,2.18,79.60,0.009,-999,-999,-999
7937.5,7877.5,8.15,2.322,0.173,-19.12,68.45,2.38,2.64,1.91,80.10,-0.002,3.06,0.197,2.68
7938.0,7878.0,8.08,2.321,0.169,-18.50,46.96,2.29,2.43,1.69,79.90,0.004,-999,-999,-999
7938.5,7878.5,8.08,2.335,0.176,-17.96,36.12,2.49,2.40,1.62,79.70,0.008,-999,-999,-999
7939.0,7879.0,8.08,2.368,0.187,-17.83,39.89,2.96,2.65,1.78,79.55,0.016,119.4,0.228,2.65
7939.5,7879.5,8.08,2.377,0.196,-17.89,49.17,3.32,3.06,2.11,79.51,0.022,-999,-999,-999
7940.0,7880.0,8.11,2.391,0.207,-17.94,60.01,3.36,3.31,2.42,80.70,0.032,63.17,0.189,2.66
7940.5,7880.5,8.11,2.368,0.218,-17.90,62.74,3.37,3.33,2.56,80.90,0.023,8.6,0.212,2.66
7941.0,7881.0,8.11,2.364,0.222,-17.74,63.55,3.46,3.36,2.64,81.05,0.012,-999,-999,-999
7941.5,7881.5,8.11,2.454,0.235,-17.60,66.75,3.66,3.45,2.86,81.00,0.040,-999,-999,-999
7942.0,7882.0,8.13,2.542,0.260,-17.25,77.29,3.80,3.62,3.28,80.49,0.088,3.16,0.209,2.66
7942.5,7882.5,8.26,2.516,0.268,-17.22,89.38,3.75,3.90,3.61,79.00,0.071,0.45,0.19,2.67
7943.0,7883.0,8.29,2.488,0.255,-17.07,90.94,3.64,4.15,3.66,79.30,0.049,-999,-999,-999
7943.5,7883.5,8.30,2.487,0.240,-16.73,88.74,3.22,3.85,3.40,79.20,0.062,0.41,0.191,2.69
7944.0,7884.0,8.30,2.471,0.221,-15.96,84.04,2.53,2.99,2.89,79.00,0.063,-999,-999,-999
7944.5,7884.5,8.28,2.353,0.195,-14.91,66.31,1.96,2.28,2.30,79.41,0.021,-999,-999,-999
7945.0,7885.0,8.09,2.268,0.184,-13.87,40.44,1.65,1.82,1.69,80.50,0.001,-999,-999,-999
7945.5,7885.5,8.05,2.284,0.181,-13.01,24.16,1.58,1.59,1.23,80.95,0.016,1420,0.219,2.66
7946.0,7886.0,8.06,2.306,0.167,-12.41,22.18,1.69,1.57,1.05,80.30,0.038,-999,-999,-999
7946.5,7886.5,8.08,2.324,0.158,-11.74,21.01,1.90,1.70,1.07,79.10,0.039,-999,-999,-999
7947.0,7887.0,8.08,2.377,0.157,-11.41,19.97,2.07,1.89,1.22,77.76,0.052,718.2,0.243,2.64
7947.5,7887.5,8.08,2.394,0.157,-11.25,20.53,2.03,1.99,1.37,77.40,0.064,-999,-999,-999
7948.0,7888.0,8.08,2.387,0.165,-10.96,21.63,1.99,1.95,1.44,77.71,0.065,114.1,0.153,2.66
7948.5,7888.5,8.08,2.337,0.170,-10.85,22.47,1.92,1.90,1.38,78.95,0.050,1203,0.206,2.65
7949.0,7889.0,8.08,2.319,0.158,-10.90,21.50,1.86,1.84,1.28,78.50,0.037,-999,-999,-999
7949.5,7889.5,8.08,2.338,0.149,-10.50,19.26,1.87,1.78,1.27,77.85,0.031,-999,-999,-999
7950.0,7890.0,8.08,2.346,0.146,-10.50,20.12,1.91,1.79,1.32,77.20,0.038,366.3,0.223,2.64
7950.5,7890.5,8.08,2.331,0.148,-10.47,19.43,1.98,1.82,1.34,77.10,0.039,-999,-999,-999
7951.0,7891.0,8.08,2.340,0.147,-10.36,20.54,2.02,1.86,1.32,77.20,0.036,-999,-999,-999
7951.5,7891.5,8.08,2.337,0.151,-10.31,22.61,2.06,1.87,1.31,77.40,0.030,1298,0.232,2.64
7952.0,7892.0,8.08,2.354,0.158,-10.30,23.39,2.10,1.89,1.36,77.51,0.028,-999,-999,-999
7952.5,7892.5,8.08,2.339,0.164,-10.24,22.86,2.01,1.88,1.40,78.70,0.018,-999,-999,-999
7953.0,7893.0,8.09,2.331,0.170,-10.33,22.33,1.93,1.81,1.38,79.25,0.040,358.2,0.197,2.64
7953.5,7893.5,8.11,2.350,0.180,-10.85,22.26,2.00,1.77,1.35,79.50,0.057,-999,-999,-999
7954.0,7894.0,8.11,2.368,0.188,-10.79,26.03,2.00,1.80,1.42,80.10,0.053,551,0.227,2.65
7954.5,7894.5,8.11,2.357,0.183,-10.96,33.12,2.01,1.78,1.47,79.80,0.057,-999,-999,-999
7955.0,7895.0,8.11,2.353,0.168,-11.08,35.68,2.01,1.79,1.43,79.25,0.046,167.5,0.211,2.64
7955.5,7895.5,8.11,2.340,0.159,-11.15,31.23,1.99,1.79,1.33,78.79,0.028,30.8,0.12,2.66
7956.0,7896.0,8.11,2.344,0.151,-11.25,22.06,2.02,1.80,1.26,77.05,0.024,-999,-999,-999
7956.5,7896.5,8.11,2.367,0.153,-11.23,19.52,2.10,1.84,1.31,76.40,0.025,376.8,0.215,2.68
7957.0,7897.0,8.11,2.350,0.164,-11.11,19.90,2.12,1.89,1.37,78.35,0.020,1229,0.221,2.65
7957.5,7897.5,8.11,2.310,0.169,-11.08,26.14,2.04,1.88,1.36,78.80,0.014,-999,-999,-999
7958.0,7898.0,8.11,2.307,0.171,-11.14,27.04,1.97,1.83,1.31,79.70,0.015,217,0.223,2.64
7958.5,7898.5,8.11,2.330,0.163,-11.16,26.72,1.97,1.80,1.34,79.40,0.018,-999,-999,-999
7959.0,7899.0,8.11,2.374,0.161,-11.14,26.90,2.10,1.83,1.46,79.10,0.042,-999,-999,-999
7959.5,7899.5,8.14,2.382,0.163,-11.44,27.44,2.21,1.93,1.57,78.90,0.042,363,0.227,2.64
7960.0,7900.0,8.15,2.356,0.170,-11.44,28.04,2.17,2.01,1.60,79.40,0.032,-999,-999,-999
7960.5,7900.5,8.15,2.331,0.183,-11.55,29.62,2.12,1.98,1.55,80.20,0.021,-999,-999,-999
7961.0,7901.0,8.14,2.321,0.184,-12.07,32.32,2.06,1.94,1.45,80.91,0.027,145.1,0.208,2.64
7961.5,7901.5,8.15,2.315,0.184,-12.37,32.41,1.95,1.88,1.36,82.35,0.030,-999,-999,-999
7962.0,7902.0,8.15,2.300,0.188,-12.35,32.65,1.86,1.78,1.27,83.30,0.026,-999,-999,-999
7962.5,7902.5,8.16,2.300,0.198,-12.38,31.79,1.85,1.73,1.22,83.45,0.031,161.1,0.218,2.64
7963.0,7903.0,8.15,2.319,0.214,-12.92,31.90,2.05,1.76,1.24,82.59,0.030,-999,-999,-999
7963.5,7903.5,8.16,2.353,0.238,-13.20,36.72,2.30,1.94,1.47,80.66,0.023,205.2,0.229,2.66
7964.0,7904.0,8.17,2.399,0.268,-13.67,49.97,2.36,2.11,1.85,81.60,0.046,-999,-999,-999
7964.5,7904.5,8.17,2.391,0.286,-13.49,63.39,2.49,2.18,2.05,81.97,0.043,-999,-999,-999
7965.0,7905.0,8.18,2.369,0.277,-14.08,68.54,2.31,2.25,2.01,84.80,0.037,45.28,0.206,2.65
7965.5,7905.5,8.18,2.354,0.251,-13.37,68.32,1.92,2.06,1.73,86.10,0.023,-999,-999,-999
7966.0,7906.0,8.17,2.315,0.196,-13.15,63.40,1.76,1.77,1.40,85.89,0.009,315.1,0.233,2.65
7966.5,7906.5,8.15,2.276,0.164,-13.40,45.59,1.71,1.66,1.25,84.35,-0.009,-999,-999,-999
7967.0,7907.0,8.15,2.297,0.160,-12.95,25.98,1.61,1.62,1.22,82.50,-0.013,-999,-999,-999
7967.5,7907.5,8.15,2.318,0.162,-12.72,27.93,1.77,1.59,1.30,80.55,-0.004,-999,0.243,2.65
7968.0,7908.0,8.15,2.343,0.179,-12.59,40.06,2.06,1.76,1.54,79.56,0.002,401.9,0.199,2.64
7968.5,7908.5,8.15,2.362,0.188,-12.40,47.85,2.14,1.98,1.70,80.51,0.007,-999,-999,-999
7969.0,7909.0,8.15,2.340,0.182,-12.23,39.94,2.10,2.03,1.70,82.30,0.002,1464,0.236,2.65
7969.5,7909.5,8.14,2.325,0.189,-12.01,31.50,2.09,2.00,1.58,83.00,0.005,9.4,0.155,2.68
7970.0,7910.0,8.15,2.357,0.209,-11.20,34.78,2.03,1.97,1.53,83.20,0.013,-999,-999,-999
7970.5,7910.5,8.15,2.375,0.201,-10.71,46.13,1.97,1.88,1.57,82.60,0.014,-999,-999,-999
7971.0,7911.0,8.15,2.360,0.179,-10.42,50.49,2.07,1.84,1.66,81.85,0.013,1605,0.218,2.65
7971.5,7911.5,8.16,2.331,0.169,-9.85,44.96,1.96,1.88,1.62,80.95,0.001,-999,-999,-999
7972.0,7912.0,8.15,2.317,0.168,-9.74,35.19,1.82,1.77,1.46,81.00,-0.001,210.9,0.205,2.65
7972.5,7912.5,8.16,2.326,0.178,-9.66,28.99,1.81,1.67,1.31,81.35,0.000,-999,0.223,2.66
7973.0,7913.0,8.15,2.307,0.170,-9.56,29.48,1.83,1.67,1.22,80.70,-0.002,-999,-999,-999
7973.5,7913.5,8.16,2.299,0.161,-9.55,27.26,1.75,1.66,1.19,81.15,-0.001,477.6,0.243,2.65
7974.0,7914.0,8.15,2.283,0.163,-9.50,21.85,1.74,1.62,1.17,81.20,0.000,-999,-999,-999
7974.5,7914.5,8.15,2.286,0.160,-9.50,21.35,1.80,1.63,1.16,80.29,0.003,-999,-999,-999
7975.0,7915.0,8.17,2.313,0.154,-9.48,21.68,1.97,1.71,1.21,78.60,0.002,-999,-999,-999
7975.5,7915.5,8.17,2.345,0.152,-9.44,20.93,2.07,1.84,1.37,77.10,0.007,716.1,0.229,2.65
7976.0,7916.0,8.17,2.328,0.159,-9.62,19.28,2.03,1.88,1.46,77.75,0.008,791.4,0.234,2.64
7976.5,7916.5,8.17,2.305,0.164,-9.36,18.25,1.90,1.82,1.42,78.10,0.010,-999,-999,-999
7977.0,7917.0,8.17,2.309,0.156,-9.34,15.38,1.73,1.69,1.27,78.50,0.010,-999,-999,-999
7977.5,7917.5,8.17,2.316,0.153,-9.45,15.07,1.75,1.58,1.15,78.95,0.008,2517,0.229,2.65
7978.0,7918.0,8.17,2.338,0.164,-9.50,20.13,1.92,1.61,1.20,77.80,0.012,-999,-999,-999
7978.5,7918.5,8.17,2.366,0.171,-9.53,24.87,2.01,1.73,1.38,78.15,0.020,-999,-999,-999
7979.0,7919.0,8.17,2.341,0.164,-9.66,30.23,2.01,1.77,1.47,78.00,0.016,-999,-999,-999
7979.5,7919.5,8.17,2.303,0.153,-9.89,31.42,2.03,1.78,1.47,78.30,0.014,896.3,0.207,2.65
7980.0,7920.0,8.17,2.307,0.150,-10.23,27.69,1.93,1.78,1.43,79.20,0.010,56.51,0.177,2.66
7980.5,7920.5,8.17,2.318,0.148,-10.41,25.71,2.06,1.74,1.38,78.70,0.006,-999,-999,-999
7981.0,7921.0,8.17,2.328,0.147,-10.60,26.33,2.31,1.88,1.44,77.26,0.003,286.4,0.22,2.65
7981.5,7921.5,8.17,2.336,0.148,-10.79,26.94,2.37,2.06,1.53,76.75,0.002,-999,-999,-999
7982.0,7922.0,8.17,2.353,0.163,-10.95,25.88,2.43,2.12,1.56,77.10,0.014,487.2,0.212,2.65
7982.5,7922.5,8.17,2.329,0.171,-11.00,26.99,2.39,2.15,1.53,77.40,0.022,-999,-999,-999
7983.0,7923.0,8.17,2.320,0.170,-11.05,27.44,2.23,2.10,1.47,78.00,0.016,24.95,0.172,2.65
7983.5,7923.5,8.17,2.321,0.163,-11.22,27.71,2.20,1.98,1.44,78.25,0.008,-999,-999,-999
7984.0,7924.0,8.17,2.315,0.166,-11.07,28.74,2.19,1.96,1.45,77.95,0.008,-999,-999,-999
7984.5,7924.5,8.17,2.320,0.169,-10.82,28.08,2.06,1.92,1.45,78.30,0.008,129.7,0.203,2.65
7985.0,7925.0,8.17,2.287,0.169,-10.59,26.20,1.95,1.82,1.37,78.75,0.003,-999,-999,-999
7985.5,7925.5,8.17,2.277,0.163,-10.46,25.52,1.91,1.74,1.27,79.65,0.011,-999,-999,-999
7986.0,7926.0,8.17,2.277,0.159,-10.59,26.96,1.94,1.73,1.20,79.89,0.005,-999,-999,-999
7986.5,7926.5,8.18,2.306,0.157,-10.72,29.49,2.13,1.78,1.22,79.15,0.002,297.3,0.229,2.65
7987.0,7927.0,8.17,2.343,0.161,-10.88,35.86,2.23,1.93,1.33,79.00,0.003,-999,-999,-999
7987.5,7927.5,8.18,2.354,0.164,-10.88,39.22,2.22,2.01,1.46,79.05,0.011,228.4,0.22,2.65
7988.0,7928.0,8.19,2.322,0.162,-10.94,37.02,2.18,2.00,1.51,79.65,0.007,-999,-999,-999
7988.5,7928.5,8.20,2.311,0.157,-11.22,29.80,2.12,1.97,1.47,80.30,0.001,-999,-999,-999
7989.0,7929.0,8.21,2.307,0.156,-11.39,26.73,2.06,1.93,1.40,80.20,0.005,321.5,0.218,2.65
7989.5,7929.5,8.20,2.307,0.157,-11.48,27.41,2.09,1.91,1.38,79.19,0.002,-999,-999,-999
7990.0,7930.0,8.18,2.335,0.155,-11.71,27.45,2.15,1.95,1.43,78.30,0.002,-999,-999,-999
7990.5,7930.5,8.18,2.328,0.151,-12.15,26.97,2.23,2.02,1.50,78.00,-0.002,274.5,0.222,2.65
7991.0,7931.0,8.17,2.335,0.154,-12.53,27.12,2.26,2.09,1.57,78.11,-0.002,185,0.21,2.65
7991.5,7931.5,8.17,2.339,0.162,-12.80,25.30,2.29,2.14,1.61,79.25,0.000,-999,-999,-999
7992.0,7932.0,8.17,2.323,0.164,-13.54,31.75,2.29,2.17,1.62,79.50,-0.010,-999,-999,-999
7992.5,7932.5,8.18,2.331,0.168,-13.84,32.24,2.24,2.17,1.61,80.05,-0.015,186.1,0.209,2.65
7993.0,7933.0,8.18,2.338,0.172,-14.56,30.78,2.22,2.14,1.59,80.50,-0.011,-999,-999,-999
7993.5,7933.5,8.18,2.313,0.178,-15.10,32.24,2.24,2.12,1.59,81.10,-0.012,96.14,0.206,2.65
7994.0,7934.0,8.18,2.305,0.187,-15.34,41.25,2.30,2.15,1.62,81.65,-0.018,-999,-999,-999
7994.5,7934.5,8.17,2.340,0.200,-15.79,44.96,2.55,2.24,1.71,81.30,-0.007,-999,-999,-999
7995.0,7935.0,8.17,2.351,0.224,-16.31,53.23,2.98,2.49,1.97,81.70,-0.001,31.46,0.205,2.66
7995.5,7935.5,8.18,2.396,0.246,-17.01,65.77,3.40,2.85,2.39,81.40,0.007,-999,-999,-999
7996.0,7936.0,8.20,2.418,0.249,-17.94,87.31,3.76,3.20,2.74,81.00,0.010,19.25,0.215,2.66
7996.5,7936.5,8.24,2.436,0.255,-18.56,87.34,3.99,3.51,2.92,81.00,0.017,-999,0.094,2.69
7997.0,7937.0,8.29,2.488,0.258,-18.86,87.74,3.98,3.71,3.09,81.64,0.025,-999,-999,-999
7997.5,7937.5,8.41,2.486,0.262,-19.01,98.97,3.96,3.71,3.28,81.10,0.004,0.78,0.16,2.68
7998.0,7938.0,8.43,2.511,0.257,-18.78,104.98,4.11,3.73,3.48,80.65,0.008,1.19,0.098,2.68
7998.5,7938.5,8.47,2.495,0.246,-18.54,106.96,4.22,3.85,3.54,80.95,0.015,-999,-999,-999
7999.0,7939.0,8.49,2.442,0.240,-18.10,104.74,3.71,3.84,3.29,81.00,0.013,-999,0.127,2.69
7999.5,7939.5,8.49,2.383,0.218,-17.58,85.15,3.17,3.37,2.90,81.15,0.012,-999,-999,-999
8000.0,7940.0,8.40,2.337,0.194,-16.74,64.63,2.77,2.94,2.50,81.25,0.005,4.81,0.146,2.68
8000.5,7940.5,8.32,2.321,0.183,-15.99,56.36,2.37,2.57,2.11,80.90,0.009,-999,-999,-999
8001.0,7941.0,8.20,2.310,0.192,-15.01,51.21,2.05,2.21,1.78,80.35,0.010,44.4,0.222,2.65
8001.5,7941.5,8.17,2.289,0.192,-14.27,44.61,1.90,1.95,1.51,80.00,0.002,-999,-999,-999
8002.0,7942.0,8.18,2.277,0.175,-12.90,34.18,1.76,1.81,1.31,79.85,-0.004,103.1,0.219,2.65
8002.5,7942.5,8.18,2.290,0.159,-12.09,26.69,1.74,1.70,1.19,79.25,0.006,-999,-999,-999
8003.0,7943.0,8.18,2.284,0.160,-11.34,21.54,1.78,1.69,1.17,78.50,0.002,-999,-999,-999
8003.5,7943.5,8.18,2.308,0.162,-10.83,17.82,1.83,1.72,1.21,77.90,0.003,-999,-999,-999
8004.0,7944.0,8.17,2.305,0.165,-10.29,20.68,1.92,1.77,1.26,77.90,0.006,1024,0.237,2.65
8004.5,7944.5,8.18,2.294,0.163,-9.89,20.03,1.98,1.83,1.29,77.95,0.000,-999,-999,-999
8005.0,7945.0,8.18,2.312,0.157,-9.64,20.95,1.92,1.86,1.32,78.30,0.001,60.93,0.165,2.81
8005.5,7945.5,8.17,2.286,0.148,-9.43,21.94,2.06,1.83,1.35,78.40,-0.015,325,0.221,2.65
8006.0,7946.0,8.18,2.299,0.143,-9.36,23.27,2.10,1.92,1.42,78.15,-0.011,-999,-999,-999
8006.5,7946.5,8.18,2.313,0.145,-9.31,21.84,2.17,1.94,1.49,77.40,-0.002,-999,-999,-999
8007.0,7947.0,8.18,2.323,0.150,-9.34,21.04,2.34,2.01,1.55,77.40,0.000,-999,-999,-999
8007.5,7947.5,8.18,2.342,0.155,-9.47,22.83,2.39,2.13,1.59,77.35,0.000,-999,-999,-999
8008.0,7948.0,8.17,2.343,0.154,-9.65,24.44,2.43,2.16,1.63,77.45,0.000,132,0.205,2.68
8008.5,7948.5,8.18,2.340,0.155,-9.79,28.95,2.50,2.19,1.68,77.95,0.003,-999,-999,-999
8009.0,7949.0,8.18,2.342,0.153,-9.94,28.82,2.44,2.22,1.74,78.45,0.001,-999,-999,-999
8009.5,7949.5,8.18,2.351,0.156,-9.95,27.92,2.33,2.15,1.71,78.70,0.000,132.2,0.21,2.67
8010.0,7950.0,8.17,2.337,0.155,-9.99,26.57,2.31,2.08,1.60,78.80,0.003,96.7,0.206,2.65
8010.5,7950.5,8.17,2.321,0.145,-10.00,21.99,2.31,2.06,1.50,78.50,0.001,-999,-999,-999
